,Date,Contest_number,Word,Number_of_reported_results,Number_in_hard_mode,ratie_hard_normal,1try,2tries,3tries,4tries,5tries,6tries,7tries,word_freq,num of repeated letters
49,2022-02-25,251,vivid,255907,11687,0.04566893441758139,1.0,2.0,10.0,28.999999999999996,33.0,21.0,4.0,0.004558602147364452,2.0
50,2022-02-26,252,spill,248363,10087,0.040613940079641496,1.0,5.0,26.0,34.0,22.0,10.0,2.0,0.003956772066494443,1.0
51,2022-02-27,253,chant,250413,10438,0.04168313945362261,1.0,9.0,33.0,33.0,16.0,7.000000000000001,1.0,0.001385167424322385,0.0
52,2022-02-28,254,choke,251094,10521,0.04190064278716337,1.0,8.0,30.0,36.0,18.0,6.0,1.0,0.001460508094729973,0.0
53,2022-03-01,255,rupee,240137,10577,0.044045690584957754,1.0,2.0,17.0,35.0,30.0,13.0,2.0,0.0028743490838391843,1.0
54,2022-03-02,256,nasty,257304,10813,0.042024220377452355,1.0101010101010102,7.07070707070707,26.262626262626267,31.313131313131315,21.21212121212121,11.11111111111111,2.0202020202020203,0.007578987528108201,0.0
55,2022-03-03,257,mourn,240018,10465,0.04360089659942171,1.0,8.0,28.999999999999996,34.0,19.0,8.0,1.0,0.0007766431657594139,0.0
56,2022-03-04,258,ahead,203730,9396,0.0461198645265793,0.9900990099009901,4.9504950495049505,19.801980198019802,34.65346534653465,25.742574257425744,11.881188118811881,1.9801980198019802,0.028980398297951664,1.0
57,2022-03-05,259,brine,229895,10405,0.04525979251397377,0.9900990099009901,8.91089108910891,24.752475247524753,28.71287128712871,21.782178217821784,11.881188118811881,2.9702970297029703,0.0008144504505526516,0.0
58,2022-03-06,260,cloth,218595,9911,0.04533955488460395,0.9900990099009901,7.920792079207921,32.67326732673268,33.663366336633665,16.831683168316832,6.9306930693069315,0.9900990099009901,0.009959549537029905,0.0
59,2022-03-07,261,hoard,218595,9823,0.04493698392003477,0.9900990099009901,8.91089108910891,29.7029702970297,33.663366336633665,18.81188118811881,6.9306930693069315,0.9900990099009901,0.0004234000960026842,0.0
60,2022-03-08,262,sweet,207473,9767,0.0470760050705393,1.0,5.0,18.0,31.0,28.000000000000004,15.0,2.0,0.03300365428006176,1.0
61,2022-03-09,263,month,201799,9435,0.04675444377821496,1.0,5.0,26.0,37.0,22.0,8.0,1.0,0.12571652319025398,0.0
62,2022-03-10,264,lapse,208884,9960,0.04768196702476015,0.0,8.0,31.0,34.0,19.0,7.000000000000001,1.0,0.0014721549419038635,0.0
63,2022-03-11,265,watch,226349,12400,0.054782658637767344,1.0,6.0,14.000000000000002,18.0,17.0,24.0,20.0,0.09401270038810133,0.0
64,2022-03-12,266,today,192049,9353,0.04870111273685362,1.0,7.000000000000001,28.999999999999996,35.0,20.0,7.000000000000001,1.0,0.24451849431387093,0.0
65,2022-03-13,267,focus,179436,8937,0.0498060589848191,1.0101010101010102,4.040404040404041,23.232323232323232,36.36363636363637,24.242424242424242,10.1010101010101,1.0101010101010102,0.06705178424236051,0.0
66,2022-03-14,268,smelt,185406,9373,0.05055391950638059,0.0,5.0,19.0,33.0,28.000000000000004,13.0,2.0,0.00028816544246253347,0.0
67,2022-03-15,269,tease,202855,10024,0.0494146064923221,0.9803921568627451,15.686274509803921,31.372549019607842,29.411764705882355,15.686274509803921,5.88235294117647,0.9803921568627451,0.0020442087071884663,1.0
68,2022-03-16,270,cater,217856,11234,0.05156617215041128,0.9900990099009901,6.9306930693069315,18.81188118811881,21.782178217821784,18.81188118811881,17.82178217821782,14.85148514851485,0.0021193807456389028,0.0
69,2022-03-17,271,movie,169071,8847,0.05232712883936334,1.0101010101010102,5.05050505050505,18.181818181818183,30.303030303030305,26.262626262626267,16.161616161616163,3.0303030303030303,0.16188872902068346,0.0
70,2022-03-18,272,saute,179830,9304,0.051737752321637104,1.0,8.0,31.0,34.0,19.0,6.0,1.0,0.0005389712413271754,0.0
71,2022-03-19,273,allow,156311,8515,0.05447473306421173,0.0,4.9504950495049505,20.792079207920793,31.683168316831683,25.742574257425744,13.861386138613863,2.9702970297029703,0.06850900452493197,1.0
72,2022-03-20,274,renew,154987,8417,0.05430778065257086,0.0,4.040404040404041,20.2020202020202,33.33333333333333,27.27272727272727,13.131313131313133,2.0202020202020203,0.006685988311914647,1.0
73,2022-03-21,275,their,173636,9200,0.052984404155820224,2.0202020202020203,14.14141414141414,36.36363636363637,30.303030303030305,13.131313131313133,4.040404040404041,0.0,0.8000618695320609,0.0
74,2022-03-22,276,slosh,160161,8807,0.05498841790448361,0.0,2.0202020202020203,19.19191919191919,36.36363636363637,27.27272727272727,13.131313131313133,2.0202020202020203,3.3256265973885706e-05,1.0
75,2022-03-23,277,purge,156785,8555,0.054565168861817136,0.9900990099009901,3.9603960396039604,21.782178217821784,34.65346534653465,25.742574257425744,10.891089108910892,1.9801980198019802,0.0013766918799547933,0.0
76,2022-03-24,278,chest,169066,9318,0.05511457064105142,0.9900990099009901,13.861386138613863,34.65346534653465,30.693069306930692,13.861386138613863,4.9504950495049505,0.9900990099009901,0.013794421138741457,0.0
77,2022-03-25,279,depot,150197,8562,0.05700513325832074,0.0,5.1020408163265305,29.591836734693878,36.734693877551024,20.408163265306122,7.142857142857142,1.0204081632653061,0.009882082059938492,0.0
78,2022-03-26,280,epoxy,149507,9376,0.06271278267907188,0.0,2.0,13.0,31.0,33.0,18.0,3.0,0.0019305620101992185,0.0
79,2022-03-27,281,nymph,165468,9935,0.0600418207750139,0.7936507936507936,1.5873015873015872,14.285714285714285,34.92063492063492,20.634920634920633,20.634920634920633,7.142857142857142,0.0006931611488629518,0.0
80,2022-03-28,282,found,173696,10613,0.06110100405305822,0.9900990099009901,5.9405940594059405,16.831683168316832,21.782178217821784,19.801980198019802,20.792079207920793,13.861386138613863,0.2370932613162455,0.0
81,2022-03-29,283,shall,149070,8494,0.05697994230898236,0.0,3.0303030303030303,17.17171717171717,30.303030303030305,28.28282828282828,17.17171717171717,4.040404040404041,0.19616983476291075,1.0
82,2022-03-30,284,stove,158139,9318,0.05892284635668621,0.0,5.05050505050505,16.161616161616163,24.242424242424242,27.27272727272727,21.21212121212121,6.0606060606060606,0.00398150781957883,0.0
83,2022-03-31,285,lowly,135219,8469,0.06263173074789785,0.0,1.9801980198019802,8.91089108910891,25.742574257425744,31.683168316831683,23.762376237623762,7.920792079207921,0.0005359348440865972,1.0
84,2022-04-01,286,snout,144648,8913,0.061618549858967975,1.0,4.0,19.0,27.0,26.0,18.0,5.0,0.0002444856775129975,0.0
85,2022-04-02,287,trope,155079,9315,0.060066159828216587,1.0,16.0,33.0,28.000000000000004,15.0,6.0,1.0,9.231322139186313e-05,0.0
86,2022-04-03,288,fewer,124532,7931,0.063686442038994,0.0,2.0,10.0,24.0,32.0,26.0,6.0,0.011010841016371379,1.0
87,2022-04-04,289,shawl,129651,7943,0.06126447154283422,0.0,3.0303030303030303,16.161616161616163,31.313131313131315,30.303030303030305,16.161616161616163,3.0303030303030303,0.0010144837221488035,0.0
88,2022-04-05,290,natal,121356,7702,0.06346616566135997,0.0,2.0,14.000000000000002,32.0,32.0,17.0,3.0,0.003056770025025749,1.0
89,2022-04-06,291,comma,117856,7560,0.0641460765680152,0.0,1.9801980198019802,12.871287128712872,32.67326732673268,32.67326732673268,16.831683168316832,2.9702970297029703,0.0027516933522906315,1.0
90,2022-04-07,292,foray,117761,7575,0.06432520104279006,0.0,1.9801980198019802,13.861386138613863,30.693069306930692,30.693069306930692,18.81188118811881,3.9603960396039604,0.0004912954099990933,0.0
91,2022-04-08,293,scare,141158,9010,0.06382918431828165,1.0,12.0,23.0,26.0,21.0,13.0,4.0,0.003018628542353794,0.0
92,2022-04-09,294,stair,134210,8537,0.06360926905595708,1.9801980198019802,20.792079207920793,35.64356435643564,25.742574257425744,10.891089108910892,3.9603960396039604,0.9900990099009901,0.0020373091051113395,0.0
93,2022-04-10,295,black,126241,7894,0.06253119034228183,0.9900990099009901,9.900990099009901,30.693069306930692,33.663366336633665,17.82178217821782,5.9405940594059405,0.9900990099009901,0.25005672651287075,0.0
94,2022-04-11,296,squad,109828,7236,0.06588483811050005,0.0,3.0303030303030303,20.2020202020202,33.33333333333333,27.27272727272727,14.14141414141414,2.0202020202020203,0.00891774641581079,0.0
95,2022-04-12,297,royal,114907,7275,0.06331206976076305,1.0101010101010102,5.05050505050505,24.242424242424242,36.36363636363637,23.232323232323232,9.090909090909092,1.0101010101010102,0.04638717146183134,0.0
96,2022-04-13,298,chunk,123255,7835,0.06356740091679851,1.0,4.0,28.999999999999996,42.0,18.0,5.0,1.0,0.0024039119139218686,0.0
97,2022-04-14,299,mince,113448,7356,0.06484027924687963,0.0,6.0,24.0,35.0,24.0,10.0,1.0,0.00031574545455753287,0.0
98,2022-04-15,300,shame,129991,8522,0.06555838481125617,1.0,11.0,22.0,25.0,21.0,15.0,5.0,0.006915138701445526,0.0
99,2022-04-16,301,cheek,107987,7035,0.06514673062498264,0.0,3.0,19.0,40.0,28.000000000000004,9.0,1.0,0.0027205291445972788,1.0
100,2022-04-17,302,ample,106681,7008,0.0656911727486619,0.0,4.040404040404041,20.2020202020202,35.35353535353536,27.27272727272727,11.11111111111111,2.0202020202020203,0.0032384980421702025,0.0
101,2022-04-18,303,flair,112383,7341,0.06532126745148288,1.0,8.0,30.0,36.0,18.0,6.0,1.0,0.0019470307093357642,0.0
102,2022-04-19,304,foyer,108899,8198,0.07528076474531446,0.0,2.0202020202020203,10.1010101010101,19.19191919191919,19.19191919191919,23.232323232323232,26.262626262626267,0.001045965775531089,0.0
103,2022-04-20,305,cargo,102007,6796,0.06662287882204163,0.0,5.0,20.0,34.0,27.0,12.0,2.0,0.00994374003554404,0.0
104,2022-04-21,306,oxide,97955,6960,0.07105303455668419,0.0,1.9801980198019802,10.891089108910892,29.7029702970297,32.67326732673268,20.792079207920793,3.9603960396039604,0.005418958304701032,0.0
105,2022-04-22,307,plant,119232,7731,0.06483997584541062,1.9801980198019802,18.81188118811881,38.613861386138616,27.722772277227726,9.900990099009901,2.9702970297029703,0.0,0.05440017165711226,0.0
106,2022-04-23,308,olive,95562,6482,0.06783030911868734,1.0,6.0,25.0,34.0,23.0,10.0,1.0,0.009483340044118719,0.0
107,2022-04-24,309,inert,97452,6743,0.06919303862414317,0.0,7.000000000000001,27.0,34.0,22.0,9.0,1.0,0.0009369845626896838,0.0
108,2022-04-25,310,askew,91548,6549,0.07153624328221261,0.0,3.0,13.0,28.999999999999996,32.0,19.0,4.0,0.0004645759318914943,0.0
109,2022-04-26,311,heist,103153,6830,0.0662123253807451,1.0,13.0,32.0,31.0,16.0,6.0,1.0,0.0004093515209542198,0.0
110,2022-04-27,312,shown,98967,6564,0.06632513868259117,0.0,6.0606060606060606,26.262626262626267,36.36363636363637,22.22222222222222,8.080808080808081,1.0101010101010102,0.07024970739161647,0.0
111,2022-04-28,313,zesty,88974,6315,0.07097579068042349,0.0,2.0,12.0,27.0,30.0,22.0,7.000000000000001,0.00019523492590631182,0.0
112,2022-04-29,314,trash,106652,7001,0.06564340096763305,2.0,19.0,34.0,27.0,13.0,4.0,1.0,0.00030048272941758176,0.0
113,2022-04-30,315,larva,77991,5749,0.07371363362439255,0.0,2.0202020202020203,10.1010101010101,25.252525252525253,35.35353535353536,23.232323232323232,4.040404040404041,0.0004529597450734493,1.0
114,2022-05-01,316,forgo,77658,5699,0.07338587138478972,0.0,1.0101010101010102,9.090909090909092,26.262626262626267,37.37373737373738,23.232323232323232,3.0303030303030303,0.0003284051154861906,1.0
115,2022-05-02,317,story,95643,6530,0.06827472998546678,1.0,10.0,23.0,28.999999999999996,24.0,11.0,2.0,0.14146148053901622,0.0
116,2022-05-03,318,hairy,85817,5941,0.06922870759872753,1.0,8.0,24.0,33.0,23.0,10.0,1.0,0.019460664411444194,0.0
117,2022-05-04,319,train,107750,7243,0.06722041763341068,6.0606060606060606,26.262626262626267,32.323232323232325,22.22222222222222,10.1010101010101,3.0303030303030303,0.0,0.03249780746517833,0.0
118,2022-05-05,320,homer,85979,6313,0.07342490608171763,0.0,3.0,16.0,26.0,24.0,19.0,12.0,0.0043561559057632504,0.0
119,2022-05-06,321,badge,76292,5482,0.07185550254286163,0.0,4.040404040404041,20.2020202020202,35.35353535353536,26.262626262626267,12.121212121212121,2.0202020202020203,0.006260889632198115,0.0
120,2022-05-07,322,midst,74458,5233,0.07028123237261275,0.0,2.9702970297029703,24.752475247524753,38.613861386138616,23.762376237623762,8.91089108910891,0.9900990099009901,0.003436326834181054,0.0
121,2022-05-08,323,canny,72518,5256,0.07247855704790535,0.0,2.0,10.0,30.0,34.0,20.0,4.0,0.00019457675026749244,1.0
122,2022-05-09,324,shine,88932,6146,0.06910898214366032,0.9900990099009901,13.861386138613863,31.683168316831683,29.7029702970297,16.831683168316832,5.9405940594059405,0.9900990099009901,0.005991818437344375,0.0
123,2022-05-10,325,gecko,74412,5489,0.07376498414234263,0.0,2.0202020202020203,16.161616161616163,38.38383838383838,29.292929292929294,12.121212121212121,2.0202020202020203,0.0012377759396894447,0.0
124,2022-05-11,326,farce,79446,5688,0.07159580092138056,0.0,9.183673469387756,26.53061224489796,32.6530612244898,21.428571428571427,9.183673469387756,1.0204081632653061,0.0007240463473181093,0.0
125,2022-05-12,327,slung,75673,5419,0.0716107462370991,0.0,1.9801980198019802,15.841584158415841,36.633663366336634,30.693069306930692,12.871287128712872,1.9801980198019802,0.00023932553962417917,0.0
126,2022-05-13,328,tipsy,77585,5522,0.07117355158858027,0.0,6.0,33.0,38.0,17.0,5.0,1.0,0.0002661012283841617,0.0
127,2022-05-14,329,metal,73225,5290,0.07224308637760328,0.9803921568627451,9.803921568627452,30.392156862745097,33.33333333333333,17.647058823529413,6.862745098039216,0.9803921568627451,0.057398934332901816,0.0
128,2022-05-15,330,yield,67115,4963,0.07394770170602696,0.0,4.0,16.0,28.999999999999996,28.999999999999996,18.0,4.0,0.015333652763140651,0.0
129,2022-05-16,331,delve,68349,5179,0.07577287158553893,0.0,2.0202020202020203,14.14141414141414,32.323232323232325,33.33333333333333,16.161616161616163,2.0202020202020203,0.0006355023056715348,1.0
130,2022-05-17,332,being,70722,5142,0.07270721981844405,0.0,4.0,22.0,37.0,26.0,10.0,1.0,0.24810768448419152,0.0
131,2022-05-18,333,scour,73933,5544,0.07498681238418568,0.0,8.0,34.0,35.0,17.0,5.0,1.0,0.000401021102270964,0.0
132,2022-05-19,334,glass,70920,5162,0.07278623801466441,0.0,4.0,19.0,33.0,27.0,14.000000000000002,3.0,0.06493930820885804,1.0
133,2022-05-20,335,gamer,69884,5238,0.07495277889073322,1.0,4.0,17.0,28.000000000000004,26.0,18.0,6.0,0.003194697679821007,0.0
134,2022-05-21,336,scrap,66814,4973,0.07443050857604694,0.9900990099009901,8.91089108910891,27.722772277227726,33.663366336633665,19.801980198019802,7.920792079207921,0.9900990099009901,0.0038202711402578675,0.0
135,2022-05-22,337,money,67909,4928,0.07256770089384323,1.0,7.000000000000001,26.0,36.0,21.0,8.0,1.0,0.19437232541092733,0.0
136,2022-05-23,338,hinge,66431,4906,0.0738510635095061,0.0,5.0,25.0,37.0,22.0,9.0,2.0,0.001778095214661966,0.0
137,2022-05-24,339,album,63380,4809,0.07587567055853582,0.0,5.0,26.0,35.0,24.0,9.0,1.0,0.07960984083979328,0.0
138,2022-05-25,340,vouch,62723,4835,0.07708496085965276,0.0,2.0202020202020203,9.090909090909092,25.252525252525253,33.33333333333333,24.242424242424242,6.0606060606060606,0.00037801050520882396,0.0
139,2022-05-26,341,asset,63188,4733,0.07490346268278787,0.0,7.07070707070707,28.28282828282828,34.34343434343434,21.21212121212121,8.080808080808081,1.0101010101010102,0.01855938689917232,1.0
140,2022-05-27,342,tiara,63846,4842,0.07583873696081195,0.0,7.920792079207921,35.64356435643564,32.67326732673268,16.831683168316832,5.9405940594059405,0.9900990099009901,0.0009241450276733984,1.0
141,2022-05-28,343,crept,60069,4562,0.07594599543857897,0.0,4.040404040404041,27.27272727272727,38.38383838383838,22.22222222222222,7.07070707070707,1.0101010101010102,0.0005821798588085504,0.0
142,2022-05-29,344,bayou,56839,4435,0.07802741075669875,0.0,6.0,17.0,33.0,28.999999999999996,13.0,2.0,0.0014092153634239688,0.0
143,2022-05-30,345,atoll,60969,4741,0.07776082927389329,0.0,6.0,28.000000000000004,36.0,21.0,8.0,1.0,0.0009089538433637537,1.0
144,2022-05-31,346,manor,62768,4802,0.07650395105786388,0.0,6.0,27.0,34.0,21.0,10.0,2.0,0.007221120876689951,0.0
145,2022-06-01,347,creak,63241,4797,0.07585269050141522,0.0,5.0,21.0,32.0,25.0,14.000000000000002,3.0,0.00010733986179180296,0.0
146,2022-06-02,348,showy,61278,4770,0.07784196612160971,0.0,2.0,16.0,37.0,30.0,13.0,2.0,0.0002817727582687211,0.0
147,2022-06-03,349,peach,65431,4957,0.0757591967110391,1.0,13.0,38.0,32.0,13.0,3.0,0.0,0.00400523791299148,0.0
148,2022-06-04,350,froth,58263,4432,0.07606886016854608,0.0,5.05050505050505,22.22222222222222,35.35353535353536,25.252525252525253,11.11111111111111,1.0101010101010102,0.0002650843265819485,0.0
149,2022-06-05,351,depth,56738,4329,0.07629807183897917,0.0,6.0,28.000000000000004,39.0,20.0,6.0,1.0,0.03256214822192037,0.0
150,2022-06-06,352,gloom,58478,4548,0.07777283764834639,0.0,2.0,14.000000000000002,35.0,35.0,13.0,1.0,0.0008778305161448619,1.0
151,2022-06-07,353,flood,58991,4440,0.07526571849943212,0.0,3.0,20.0,40.0,28.000000000000004,8.0,1.0,0.014267462394881927,1.0
152,2022-06-08,354,trait,61026,4607,0.07549241306983909,0.0,6.0,22.0,35.0,24.0,11.0,2.0,0.0017234421083552817,1.0
153,2022-06-09,355,girth,60020,4665,0.07772409196934356,0.0,6.0,23.0,33.0,23.0,12.0,3.0,0.00048425477028507665,0.0
154,2022-06-10,356,piety,55376,4324,0.07808436867957237,0.0,4.0,25.0,41.0,22.0,7.000000000000001,1.0,0.0005889803257351095,0.0
155,2022-06-11,357,goose,51958,4087,0.0786596866700027,0.0,2.0,12.0,28.000000000000004,32.0,21.0,5.0,0.0038021784642733652,1.0
156,2022-06-12,358,float,56684,4323,0.07626490720485499,1.0,12.0,30.0,32.0,18.0,6.0,1.0,0.00898303559956032,0.0
157,2022-06-13,359,donor,53802,4142,0.07698598565109104,0.0,3.0303030303030303,27.27272727272727,38.38383838383838,23.232323232323232,7.07070707070707,1.0101010101010102,0.007233371732874,1.0
158,2022-06-14,360,atone,59968,4762,0.0794090181430096,2.0,16.0,34.0,28.999999999999996,14.000000000000002,4.0,1.0,0.00013675234115450907,0.0
159,2022-06-15,361,primo,55989,4391,0.07842611941631392,0.0,3.0,22.0,38.0,25.0,10.0,2.0,0.000912683164646443,0.0
160,2022-06-16,362,apron,53430,4112,0.0769605090772974,0.0,7.000000000000001,30.0,38.0,19.0,5.0,1.0,0.001633443743829763,0.0
161,2022-06-17,363,blown,54665,4251,0.07776456599286563,0.0,5.9405940594059405,22.772277227722775,34.65346534653465,25.742574257425744,9.900990099009901,0.9900990099009901,0.004303512074776315,0.0
162,2022-06-18,364,cacao,47205,4101,0.08687639021290118,0.0,1.0,9.0,27.0,36.0,23.0,4.0,0.00031950134814862167,2.0
